"Story","Title","Result","Date","Stability","Duration (s)"
"SQA-MMR Automatizacion prueba de Sura","Compra de producto extiosa con el usuario standard_user","SUCCESS","2021-07-30T11:41:25.238-05:00[America/Bogota]","0.0","19.58"
